X,Y,OBJECTID,COLL_METH,STRUCTURE,CB_TYPE,MH_COVER,DIMENSION,DEPTH,ELEVATION,LOCATION,BASIN,STRUC_ID,MUNI,PROJECT_ID,MAP_ID,COMMENTS,ST_NAME,HOUSE_NUM,LOCAL_ID,LAT,LONG_,ASSET_ID,INV_ELEV,OF_SHAPE,OF_MATERIAL,OF_TYPE,OWNER,GENERIC_OWN,DATA_SOURCE,OFFICE_TRACK,SHAPE,WC_DRAINAGE_BASIN,LAND_USE_TYPE,FEATURE_TYPE,SOURCE,HOUS_NUM,GLOBALID,ACCESSIBLE,TYPE_,MATERIAL,SHAPE_,QUANTITY,SUBMERGED,FLOW_PRESE,FLOW_DESC,DAMAGE,DEPOSITS,ABNORMAL_V,POOR_POOL_,BENTHIC_GR,INSPECTION,POLE,OFFSET_,HD,VD,SD,INC,AZ,CREATOR,EDITOR,HEIGHT,WIDTH,CONV_DIR,UNIQUE_ID_ALL_POINT_FEATURES,RESPONSIBILITY
673623.811063178,772760.597746857,692,Stellar Services Field Survey,,,,24,0,0,,,,,,,Combined Sewer/Stormwater,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,24320961-d139-4f95-b9bb-e6d62db05847,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,692,DPW
673497.28211676,772858.204835109,693,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,4be08429-87ff-4478-9e89-77baeb7e138c,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,693,DPW
671387.775509011,772606.945823193,694,Stellar Services Field Survey,,,,18,0,0,,,,,,,Combined Stormwater/Sewer. Pipe heads off west to southern side of road. Next manhole in parking lot of development near entrance ramp to sprain brook.,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,93e88cbd-67b9-48ee-b79a-3bbfa6954c5b,Y,CP,RCP,CIRC,1,NO,Y,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,694,DPW
670431.46246101,772617.297836609,695,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8e86b4e0-f57c-4929-a669-424d8cf098b3,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,695,DPW
668728.464554675,773601.366734609,696,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,bb70f62a-8b0d-466b-8f77-88b48395d886,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,696,DPW
668411.25685576,773572.883195773,697,Stellar Services Field Survey,,,,12,0,0,,,,,,,Combined Stormwater/Sewer network in middle of street. This is the last catchbasin that leaves the county juristdiction,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,20c614c2-d953-41b5-b2b0-40557f4d6b79,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,697,DPW
664400.564745925,772861.06211286,698,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,1cd5d1ec-916a-483c-a7f3-7f34a8f79bd1,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,698,DPW
664782.445215758,773361.258619025,699,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,a4fa308f-b275-4223-ab5d-8bc81d6b097b,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,699,DPW
673014.800470177,786350.233953357,700,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,f43cc754-348d-460c-bd43-e0328975eeeb,Y,CP,PVC,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,700,DPW
673018.389701843,786927.931616858,701,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,ef4eca77-c45f-4206-9c55-7469d5573d1a,Y,CP,PVC,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,2,N,0,0,0,0,0, , ,0,0,IN,701,DPW
673017.59409976,787101.91453661,702,Stellar Services Field Survey,,,,1,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,55f781b8-e51b-4180-aaf9-f406862580aa,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,2,N,0,0,0,0,0, , ,0,0,IN,702,DPW
673022.103277091,787305.605074108,703,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,BRONX RIVER BASIN,Private Recreation,Outfall,,,b9f7618b-9b09-4aac-b954-f1e7480c03e2,Y,CP,PVC,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,2,N,0,0,0,0,0, , ,0,0,IN,703,DPW
664557.966334008,766131.013237022,704,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,fa98ae8a-bfe0-4fce-98c9-72734351daa0,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,704,DPW
665744.701165259,768858.892951861,705,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,99806380-5848-46d2-ae28-434467da0a43,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,705,DPW
667048.645079676,769381.367300607,706,Stellar Services Field Survey,,,,4,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,23cd4631-fd4b-41b6-808a-a6cd2bcca3c7,VEG,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,706,DPW
666521.763587508,768241.362034693,707,Stellar Services Field Survey,,,,0,0,0,,,,,,,Underground stream coming off golf course,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,66d1b956-558d-4b38-80c7-a730b5faa087,Y,CP,EAR,SWL,1,SF,Y,MOD,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,1,N,0,0,0,0,0, , ,0,0,OUT,707,DPW
665346.158327177,765727.022247106,708,Stellar Services Field Survey,,,,0,0,0,,,,,,,"Followed manhole on hill to here, cannot locate outfall",,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,db0560cb-10ca-4174-8a69-7d44e6630531,VEG,CP, ,CIRC,1, , ,NO,NO,NO,NO,NO,NO,,0,N,0,0,0,0,0, , ,0,0,OUT,708,DPW
664462.077746261,765510.672614194,709,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,e4f5fb64-7c46-409a-a11c-4527b6968c15,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,709,DPW
664461.492117509,765417.396225944,710,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,934bc67f-ec9f-472f-b102-8d48ae15ab14,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,710,DPW
664928.892429426,762695.50796894,711,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,a0b90f91-7af6-431c-aa1e-cb95819e27aa,Y,CP,STM,BOX,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,12,24,IN,711,DPW
664924.16343626,762729.895367354,712,Stellar Services Field Survey,,,,24,0,0,,,,,,,Dead cat in gutter,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,4e8bd037-ae9f-44a0-9fe3-820c3325be17,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,712,DPW
664889.698938258,762737.137806937,713,Stellar Services Field Survey,,,,36,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9bb7502c-8bdb-468b-b5df-226bf20ecfb6,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/22 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,713,DPW
664564.522751343,762219.671650276,714,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,b6137ddd-6943-401f-879f-d3686c93409c,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,714,DPW
664595.336666092,762114.364118107,715,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8f4c04af-8107-4b37-8881-dd3253b3e9f6,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,715,DPW
664509.704619508,762181.852828272,716,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,6ad2fc03-801c-43a6-b274-c61805c27708,Y,CP,VCP,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,716,DPW
664820.972369675,763238.227684021,717,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,bd180303-340b-4895-b95c-43c749a8f765,Y,CP,STM,BOX,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,12,12,ON,717,DPW
664724.804583009,763362.117528111,718,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,4d308f46-873a-49e7-b6f0-1718f70cc9cb,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,718,DPW
664830.327665925,763545.868144855,719,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,0703624d-6cba-41a2-84a6-f02920770a9a,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,719,DPW
664904.871808175,763755.770284109,720,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,62ee3eb2-6b84-4079-a443-dc26f540d674,VEG, , , ,1, , ,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,720,DPW
664994.75286201,764083.435967356,721,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,e05aaa21-f052-41e7-a516-1bc2ac1f1b08,Y,CP,RCP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,721,DPW
664789.071842927,764447.31319236,722,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,6c8f1a1a-15b5-49e5-bcf7-8d4b717ee262,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,1,N,0,0,0,0,0, , ,0,0,ON,722,DPW
664799.911388177,764475.243910775,723,Stellar Services Field Survey,,,,60,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,5e25b3b0-d8ac-4cee-9dab-69a7fc158b65,Y,CP,CPP,CIRC,2,NO,Y,MOD,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,723,DPW
664526.814165343,764502.301271357,724,Stellar Services Field Survey,,,,48,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,259a7e45-9055-422c-8fec-08ecf5d7fda8,Y,CP,CPP,CIRC,1,NO,Y,MOD,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,724,DPW
664075.130029343,763035.702170439,725,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,13c2ef4b-03a7-42e9-b184-62932c987da8,Y,CP,CPP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,725,DPW
664383.391551927,762928.540311277,726,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9c1c321b-b7a2-4479-9ed7-e639e3a2f7e7,Y,CP,RCP,BOX,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,48,120,IN,726,DPW
663879.23442376,762904.005255356,727,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,d068a274-6fa6-4155-a861-1f0c16fe12a0,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,727,DPW
664169.446769841,762787.239084691,728,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,0fd4a90a-fb9a-44c5-b84c-c2e6db2d6d9d,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,, ,N,0,0,0,0,0, , ,0,0,ON,728,DPW
663777.512842428,762662.797404438,729,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,f2188238-1c55-44c7-9afc-a5d9548d13bd,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,729,DPW
663690.227255844,762473.645879857,730,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,b1e769c5-a043-4d7e-94e4-21783fe6858a,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,730,DPW
663718.210467592,762459.624254361,731,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,866841ed-fc51-4481-9a81-5e47757eda25,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,731,DPW
663612.762187675,762173.78591527,732,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,12e8aedf-2dd8-4e98-9d58-a3b1fe8c022b,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,732,DPW
663068.684207592,760790.889074773,733,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,017dae76-5927-43ae-9997-b39e219b346d,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,733,DPW
662934.855078924,760581.224467859,734,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,fc270a26-0cf5-4e7b-aa61-7e53f03ad2ce,Y,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,734,DPW
662910.123501092,760224.154972024,735,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8bff404a-64f0-4815-8f81-46fa18c69c4e,Y,CP,RCP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,IN,735,DPW
663479.428464841,760248.713649943,736,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,61fede23-5b59-4288-9007-ba17dc4476c4,Y,CP,VCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,736,DPW
663529.050084759,760279.099415943,737,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,4bc61f46-56e7-4e38-8ea6-2e6ae2d50c37,Y,CP,SP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,737,DPW
663623.932440925,760590.332061194,738,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,67c01863-7c9f-41cb-a8ac-77f4e592d9a9,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,738,DPW
663538.96148226,760601.517734356,739,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9598cc08-2b94-4377-adad-1b2295f2dee3,Y,CP,STM,BOX,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,12,30,ON,739,DPW
663457.387498427,760633.441555023,740,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,70ddb1de-e892-4bf6-a7de-75c291768c63,Y,CP,CMP,CIRC,2,SP,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,740,DPW
663610.388176676,760780.098742023,741,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,cc98fd89-e816-4df6-b014-0b5765a6d803,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,741,DPW
663730.382031176,760922.62470369,742,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,04cb79e1-6058-4c81-8907-80437f8b0263,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,742,DPW
663810.225703508,760918.894068107,743,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,ce9d0132-fb86-4030-a49f-9d8e9ec00756,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,743,DPW
663770.663446676,761294.026848026,744,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,08228089-de32-40a1-98e5-082fe587a22f,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,744,DPW
663846.909029093,761347.127463609,745,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,76fca261-f5b6-4397-a236-19469429f9c0,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,745,DPW
663876.013957761,761415.785134688,746,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,f2651f3e-392b-482d-9f4a-1316b0128763,Y,CP,CMP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,746,DPW
663868.946714677,761576.064669773,747,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,6e3e1e24-e0be-40c5-8a4a-d73405b36b94,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,747,DPW
663712.941121176,761639.501878858,748,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,12c2a0a2-0902-4480-88a8-c27508c3967c,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,748,DPW
664055.517863844,762014.095617861,749,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9d53099e-588c-4e8e-94fd-bd4d2ce38ea2,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,749,DPW
663841.558646094,762084.304138854,750,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,36120c36-6e7b-46a1-8bdb-a107f6982d72,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,750,DPW
664187.580591843,761969.922805943,751,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,1dfd56bd-96ee-47c5-87f3-023126b7c782,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,751,DPW
664199.994280927,762300.330609694,752,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,POCANTICO AND SAW MILL RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,5a130414-c44a-4db3-a0c7-cbc0219b6d95,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/08/23 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,752,DPW
