yearID,sourceTypeID,VMT,FIP
2020,42,345483.4472,36101
2020,43,3401805.373,36101
2020,51,1625040.633,36101
2020,52,40099267.5,36101
2020,53,1435738.619,36101
2020,54,3076038.245,36101
2020,61,20446075.36,36101
2020,62,104181682.6,36101
2020,11,42977916,36103
2020,21,3976524094,36103
2020,31,6774936027,36103
2020,32,504041877.3,36103
2020,41,9128158.548,36103
2020,42,8010258.57,36103
2020,43,45346932.88,36103
2020,51,10190925.72,36103
2020,52,358107716.8,36103
2020,53,14437059.89,36103
2020,54,8377826.603,36103
2020,61,33755041.42,36103
2020,62,114629556.6,36103
2020,11,4500994.8,36105
2020,21,225339670.5,36105
2020,31,453256915.7,36105
2020,32,41595997.59,36105
2020,41,577436.5251,36105
2020,42,194403.0124,36105
2020,43,4951997.862,36105
2020,51,1505417.251,36105
2020,52,35466049.39,36105
2020,53,1248568.139,36105
2020,54,1350531.215,36105
2020,61,11832683.4,36105
2020,62,47962603.6,36105
2020,11,3222849.6,36107
2020,21,163977995,36107
2020,31,359852547.4,36107
2020,32,21794754.57,36107
2020,41,140567.0509,36107
2020,42,132507.4417,36107
2020,43,4041260.307,36107
2020,51,1855528.94,36107
2020,52,25497845.68,36107
2020,53,910804.1064,36107
2020,54,1756312.278,36107
2020,61,13601131.83,36107
2020,62,55848283.17,36107
2020,11,4071933,36109
2020,21,179206826.3,36109
2020,31,338991190.9,36109
2020,32,31247331.61,36109
2020,41,1783622.641,36109
2020,42,98627.93532,36109
2020,43,1800185.224,36109
2020,51,1685499.693,36109
2020,52,25905627.58,36109
2020,53,1162938.238,36109
2020,54,1664780.49,36109
2020,61,4466417.679,36109
2020,62,13316387.32,36109
2020,11,9491587.8,36111
2020,21,580986884.2,36111
2020,31,1043883539,36111
2020,32,66797901.16,36111
2020,41,5014128.484,36111
2020,42,1434608.052,36111
2020,43,4233193.065,36111
2020,51,2291706.455,36111
2020,52,60159235.25,36111
2020,53,4350234.361,36111
2020,54,2907220.933,36111
2020,61,10338916.15,36111
2020,62,38840174.85,36111
2020,11,3988228.8,36113
2020,21,160967946.3,36113
2020,31,371674449.8,36113
2020,32,30854058.61,36113
2020,41,594282.0192,36113
2020,42,613305.4859,36113
2020,43,1968487.295,36113
2020,51,1273312.427,36113
2020,52,23845184.18,36113
2020,53,1212535.425,36113
2020,54,1737251.968,36113
2020,61,11741591,36113
2020,62,40679015,36113
2020,11,4929361.2,36115
2020,21,109413409.7,36115
2020,31,289095577.5,36115
2020,32,13350117.38,36115
2020,41,128223.8379,36115
2020,42,314279.9202,36115
2020,43,2504418.442,36115
2020,51,857859.4575,36115
2020,52,21249574.78,36115
2020,53,1064799.29,36115
2020,54,977983.4698,36115
2020,61,3995113.083,36115
2020,62,13652125.92,36115
2020,11,4649151.6,36117
2020,21,191204768,36117
2020,31,447368137.1,36117
2020,32,21661412.3,36117
2020,41,219652.0012,36117
2020,42,308842.1489,36117
2020,43,4710612.85,36117
2020,51,767809.6893,36117
2020,52,25505438.88,36117
2020,53,1708677.005,36117
2020,54,2018948.422,36117
2020,61,5719519.426,36117
2020,62,17780315.57,36117
2020,11,21279093.6,36119
2020,21,2169172538,36119
2020,31,3587579706,36119
2020,32,295301219,36119
2020,41,3754109.822,36119
2020,42,7024100.778,36119
2020,43,19472128.6,36119
2020,51,6983288.085,36119
2020,52,176920052.2,36119
2020,53,12787639.07,36119
2020,54,1924264.61,36119
2020,61,53264149.21,36119
2020,62,193741710.8,36119
2020,11,2556473.4,36121
2020,21,63283834.7,36121
2020,31,205294131,36121
2020,32,12239157.75,36121
2020,41,171278.8317,36121
2020,42,252868.2853,36121
2020,43,2235867.683,36121
2020,51,465970.2222,36121
2020,52,14602474.33,36121
2020,53,972155.3793,36121
2020,54,799426.0678,36121
2020,61,3865873.659,36121
2020,62,12077708.34,36121
2020,11,1057227.6,36123
2020,21,44371249.77,36123
2020,31,126650817.5,36123
2020,32,6852761.53,36123
2020,41,317656.7912,36123
2020,42,242017.5679,36123
2020,43,759096.841,36123
2020,51,312485.7489,36123
2020,52,9076415.372,36123
2020,53,330406.1795,36123
2020,54,577736.6995,36123
2020,61,1372200.537,36123
2020,62,7203838.463,36123
