OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
3383,36,119,007500,1024,361190075001024,Block 1024,G5040, , , ,S,53138,0,+40.9582652,-073.7083510
3384,36,119,014903,1006,361190149031006,Block 1006,G5040, , , ,S,0,2197,+41.3299129,-073.7166004
3385,36,119,014607,3001,361190146073001,Block 3001,G5040, , , ,S,231353,0,+41.2910120,-073.8603787
3386,36,119,014607,3017,361190146073017,Block 3017,G5040, , , ,S,33756,0,+41.2853113,-073.8581021
3387,36,119,012400,3029,361190124003029,Block 3029,G5040, , , ,S,8728,0,+41.1905091,-073.5463713
3388,36,119,012304,3005,361190123043005,Block 3005,G5040, , , ,S,32992,0,+41.1786072,-073.6519501
3389,36,119,006600,4005,361190066004005,Block 4005,G5040, , , ,S,747,0,+40.9276312,-073.8049228
3390,36,119,005300,1013,361190053001013,Block 1013,G5040, , , ,S,49781,0,+40.9204974,-073.8058425
3391,36,119,005300,1008,361190053001008,Block 1008,G5040, , , ,S,13063,0,+40.9222472,-073.8045041
3392,36,119,006400,4003,361190064004003,Block 4003,G5040, , , ,S,101998,15968,+40.9192939,-073.8024002
3393,36,119,015100,4010,361190151004010,Block 4010,G5040, , , ,S,14093,0,+40.9170414,-073.8145406
3394,36,119,004100,1003,361190041001003,Block 1003,G5040, , , ,S,13287,0,+40.9126456,-073.8165892
3395,36,119,005300,2023,361190053002023,Block 2023,G5040, , , ,S,1507,5908,+40.9139857,-073.8127515
3396,36,119,005300,2012,361190053002012,Block 2012,G5040, , , ,S,3609,0,+40.9156748,-073.8115689
3397,36,119,005300,2014,361190053002014,Block 2014,G5040, , , ,S,16270,0,+40.9139924,-073.8117486
3398,36,119,005300,2010,361190053002010,Block 2010,G5040, , , ,S,10629,0,+40.9152303,-073.8101624
3399,36,119,005300,2016,361190053002016,Block 2016,G5040, , , ,S,3011,0,+40.9134714,-073.8128451
3400,36,119,007200,2007,361190072002007,Block 2007,G5040, , , ,S,18440,0,+40.9398632,-073.7324928
3401,36,119,007200,2021,361190072002021,Block 2021,G5040, , , ,S,8563,0,+40.9388657,-073.7331474
3402,36,119,007200,2009,361190072002009,Block 2009,G5040, , , ,S,18183,0,+40.9393874,-073.7313502
3403,36,119,007200,2023,361190072002023,Block 2023,G5040, , , ,S,22261,0,+40.9374970,-073.7311656
3404,36,119,007200,2011,361190072002011,Block 2011,G5040, , , ,S,23519,0,+40.9382689,-073.7287891
3405,36,119,007200,2013,361190072002013,Block 2013,G5040, , , ,S,31658,0,+40.9367360,-073.7299478
3406,36,119,007500,3008,361190075003008,Block 3008,G5040, , , ,S,14055,0,+40.9544012,-073.7114221
3407,36,119,007500,3006,361190075003006,Block 3006,G5040, , , ,S,26257,0,+40.9559936,-073.7102059
3408,36,119,008302,3019,361190083023019,Block 3019,G5040, , , ,S,34997,0,+41.0367634,-073.6792554
3409,36,119,008302,3015,361190083023015,Block 3015,G5040, , , ,S,73237,0,+41.0338041,-073.6796699
3410,36,119,008302,3014,361190083023014,Block 3014,G5040, , , ,S,29088,0,+41.0351119,-073.6827115
3411,36,119,008302,4012,361190083024012,Block 4012,G5040, , , ,S,137544,0,+41.0141554,-073.6861031
3412,36,119,008302,4009,361190083024009,Block 4009,G5040, , , ,S,102637,0,+41.0176463,-073.6901462
3413,36,119,008302,4021,361190083024021,Block 4021,G5040, , , ,S,295229,27086,+41.0058345,-073.6877196
3414,36,119,008500,3038,361190085003038,Block 3038,G5040, , , ,S,53669,0,+41.0069482,-073.6937725
3415,36,119,008302,2002,361190083022002,Block 2002,G5040, , , ,S,33166,0,+41.0247105,-073.6885429
3416,36,119,008302,4000,361190083024000,Block 4000,G5040, , , ,S,40752,0,+41.0226669,-073.6873037
3417,36,119,008302,2006,361190083022006,Block 2006,G5040, , , ,S,20229,0,+41.0243675,-073.6897861
3418,36,119,008302,4003,361190083024003,Block 4003,G5040, , , ,S,14010,0,+41.0213933,-073.6899265
3419,36,119,008302,2004,361190083022004,Block 2004,G5040, , , ,S,45309,0,+41.0250200,-073.6873132
3420,36,119,008302,4011,361190083024011,Block 4011,G5040, , , ,S,28988,0,+41.0192829,-073.6888495
3421,36,119,008302,4015,361190083024015,Block 4015,G5040, , , ,S,470501,0,+41.0105296,-073.6862290
3422,36,119,008302,4022,361190083024022,Block 4022,G5040, , , ,S,27149,0,+41.0089954,-073.6921188
3423,36,119,008302,2005,361190083022005,Block 2005,G5040, , , ,S,27585,0,+41.0259263,-073.6860023
3424,36,119,008302,3029,361190083023029,Block 3029,G5040, , , ,S,64457,0,+41.0336451,-073.6816411
3425,36,119,008302,3020,361190083023020,Block 3020,G5040, , , ,S,102002,0,+41.0310791,-073.6830427
3426,36,119,008302,3021,361190083023021,Block 3021,G5040, , , ,S,20781,0,+41.0300033,-073.6863545
3427,36,119,008302,2007,361190083022007,Block 2007,G5040, , , ,S,18907,0,+41.0239958,-073.6861141
3428,36,119,008302,4020,361190083024020,Block 4020,G5040, , , ,S,16193,0,+41.0103381,-073.6937899
3429,36,119,008200,3001,361190082003001,Block 3001,G5040, , , ,S,1151,0,+41.0249324,-073.6674215
3430,36,119,008302,1003,361190083021003,Block 1003,G5040, , , ,S,6663,0,+41.0296701,-073.6703933
3431,36,119,008302,2009,361190083022009,Block 2009,G5040, , , ,S,127592,0,+41.0246184,-073.6823902
3432,36,119,008302,1002,361190083021002,Block 1002,G5040, , , ,S,28194,0,+41.0236174,-073.6807270
3433,36,119,008302,1018,361190083021018,Block 1018,G5040, , , ,S,88516,0,+41.0214260,-073.6803310
3434,36,119,008302,1005,361190083021005,Block 1005,G5040, , , ,S,153319,0,+41.0267933,-073.6725361
3435,36,119,008200,1001,361190082001001,Block 1001,G5040, , , ,S,36602,0,+41.0194193,-073.6732542
3436,36,119,008302,4006,361190083024006,Block 4006,G5040, , , ,S,46088,0,+41.0174565,-073.6849848
3437,36,119,008301,2003,361190083012003,Block 2003,G5040, , , ,S,35581,0,+41.0158367,-073.6796637
3438,36,119,008302,1011,361190083021011,Block 1011,G5040, , , ,S,71079,0,+41.0201763,-073.6772645
3439,36,119,008302,1010,361190083021010,Block 1010,G5040, , , ,S,11011,0,+41.0204950,-073.6780533
3440,36,119,008302,1008,361190083021008,Block 1008,G5040, , , ,S,79656,0,+41.0223219,-073.6742638
3441,36,119,008302,1015,361190083021015,Block 1015,G5040, , , ,S,74539,0,+41.0207373,-073.6721953
3442,36,119,008200,1012,361190082001012,Block 1012,G5040, , , ,S,41410,0,+41.0167704,-073.6766491
3443,36,119,008200,1002,361190082001002,Block 1002,G5040, , , ,S,10620,0,+41.0169330,-073.6744995
3444,36,119,008200,1016,361190082001016,Block 1016,G5040, , , ,S,11215,0,+41.0164320,-073.6778206
3445,36,119,008301,2004,361190083012004,Block 2004,G5040, , , ,S,29902,0,+41.0160642,-073.6785470
3446,36,119,008301,2011,361190083012011,Block 2011,G5040, , , ,S,10150,0,+41.0140081,-073.6786204
3447,36,119,008200,2006,361190082002006,Block 2006,G5040, , , ,S,22627,0,+41.0135777,-073.6761764
3448,36,119,006801,2016,361190068012016,Block 2016,G5040, , , ,S,20930,0,+40.9746745,-073.7821381
3449,36,119,006801,2017,361190068012017,Block 2017,G5040, , , ,S,27850,0,+40.9738744,-073.7816933
3450,36,119,006801,3005,361190068013005,Block 3005,G5040, , , ,S,18065,0,+40.9715517,-073.7809537
3451,36,119,006801,3007,361190068013007,Block 3007,G5040, , , ,S,33455,0,+40.9730105,-073.7811548
3452,36,119,006801,3032,361190068013032,Block 3032,G5040, , , ,S,34913,0,+40.9708710,-073.7793713
3453,36,119,006801,3011,361190068013011,Block 3011,G5040, , , ,S,19253,0,+40.9695957,-073.7891776
3454,36,119,006801,3010,361190068013010,Block 3010,G5040, , , ,S,31960,0,+40.9701645,-073.7873558
3455,36,119,006801,3021,361190068013021,Block 3021,G5040, , , ,S,34106,0,+40.9660916,-073.7920616
3456,36,119,006801,3013,361190068013013,Block 3013,G5040, , , ,S,11566,0,+40.9690101,-073.7853877
3457,36,119,006801,3024,361190068013024,Block 3024,G5040, , , ,S,13496,0,+40.9684227,-073.7848025
3458,36,119,006801,3029,361190068013029,Block 3029,G5040, , , ,S,20362,0,+40.9660133,-073.7853135
3459,36,119,006801,3023,361190068013023,Block 3023,G5040, , , ,S,34910,0,+40.9645429,-073.7874064
3460,36,119,006801,3026,361190068013026,Block 3026,G5040, , , ,S,14511,0,+40.9664719,-073.7842999
3461,36,119,006801,3027,361190068013027,Block 3027,G5040, , , ,S,17613,0,+40.9624893,-073.7899544
3462,36,119,006802,3010,361190068023010,Block 3010,G5040, , , ,S,67862,0,+40.9575630,-073.7879207
3463,36,119,000103,2001,361190001032001,Block 2001,G5040, , , ,S,1018,0,+40.9322072,-073.9009408
3464,36,119,000103,4001,361190001034001,Block 4001,G5040, , , ,S,8589,0,+40.9288518,-073.9028333
3465,36,119,000202,3000,361190002023000,Block 3000,G5040, , , ,S,23639,0,+40.9212678,-073.9036149
3466,36,119,000202,1002,361190002021002,Block 1002,G5040, , , ,S,9543,0,+40.9227763,-073.9022684
3467,36,119,012301,1016,361190123011016,Block 1016,G5040, , , ,S,129444,0,+41.0628520,-073.7687171
3468,36,119,012301,1014,361190123011014,Block 1014,G5040, , , ,S,10416,0,+41.0718248,-073.7628785
3469,36,119,012301,2012,361190123012012,Block 2012,G5040, , , ,S,27288,0,+41.0672774,-073.7519957
3470,36,119,012301,2013,361190123012013,Block 2013,G5040, , , ,S,8867,0,+41.0678995,-073.7511542
3471,36,119,011101,1042,361190111011042,Block 1042,G5040, , , ,S,57215,0,+41.0469037,-073.8296376
3472,36,119,014200,2013,361190142002013,Block 2013,G5040, , , ,S,10624,0,+41.2915647,-073.9250012
3473,36,119,014400,2011,361190144002011,Block 2011,G5040, , , ,S,16021,0,+41.2934277,-073.9181426
3474,36,119,014606,1000,361190146061000,Block 1000,G5040, , , ,S,2981964,20746,+41.2705545,-073.9113842
3475,36,119,014606,1001,361190146061001,Block 1001,G5040, , , ,S,0,13410,+41.2704512,-073.9227933
3476,36,119,000803,3004,361190008033004,Block 3004,G5040, , , ,S,13046,0,+40.9476415,-073.8859645
3477,36,119,000803,1004,361190008031004,Block 1004,G5040, , , ,S,24628,0,+40.9552515,-073.8832939
3478,36,119,000801,2008,361190008012008,Block 2008,G5040, , , ,S,15232,0,+40.9567702,-073.8796730
3479,36,119,000601,2001,361190006012001,Block 2001,G5040, , , ,S,15082,0,+40.9459913,-073.8867599
3480,36,119,000802,1006,361190008021006,Block 1006,G5040, , , ,S,15784,0,+40.9469324,-073.8831773
3481,36,119,011700,2023,361190117002023,Block 2023,G5040, , , ,S,23314,0,+41.0941358,-073.8634103
3482,36,119,011700,1017,361190117001017,Block 1017,G5040, , , ,S,28305,0,+41.0883992,-073.8604878
3483,36,119,011700,1010,361190117001010,Block 1010,G5040, , , ,S,49217,0,+41.0881367,-073.8569394
3484,36,119,011601,1000,361190116011000,Block 1000,G5040, , , ,S,18359,0,+41.0856639,-073.8564594
3485,36,119,011602,1003,361190116021003,Block 1003,G5040, , , ,S,12437,0,+41.0868991,-073.8636990
3486,36,119,011601,2000,361190116012000,Block 2000,G5040, , , ,S,15947,0,+41.0840783,-073.8615634
3487,36,119,011500,4004,361190115004004,Block 4004,G5040, , , ,S,40614,0,+41.0777568,-073.8615987
3488,36,119,011500,3010,361190115003010,Block 3010,G5040, , , ,S,13441,0,+41.0759550,-073.8599624
3489,36,119,011700,1020,361190117001020,Block 1020,G5040, , , ,S,13909,0,+41.0866492,-073.8576967
3490,36,119,011500,3003,361190115003003,Block 3003,G5040, , , ,S,21622,0,+41.0794565,-073.8586324
3491,36,119,011500,3008,361190115003008,Block 3008,G5040, , , ,S,9229,0,+41.0768953,-073.8584605
3492,36,119,011500,3015,361190115003015,Block 3015,G5040, , , ,S,4910,0,+41.0753722,-073.8575065
3493,36,119,011401,1015,361190114011015,Block 1015,G5040, , , ,S,24015,0,+41.0720940,-073.8572784
3494,36,119,011500,2006,361190115002006,Block 2006,G5040, , , ,S,72123,0,+41.0660020,-073.8613708
3495,36,119,014400,3010,361190144003010,Block 3010,G5040, , , ,S,108467,4040,+41.2952220,-073.8973166
3496,36,119,014400,3015,361190144003015,Block 3015,G5040, , , ,S,9798,0,+41.2943376,-073.9060685
3497,36,119,014100,2000,361190141002000,Block 2000,G5040, , , ,S,15994,0,+41.2798261,-073.9271979
3498,36,119,014100,1006,361190141001006,Block 1006,G5040, , , ,S,15520,0,+41.2837081,-073.9251313
3499,36,119,008500,2013,361190085002013,Block 2013,G5040, , , ,S,1432238,3235,+40.9883888,-073.7039176
3500,36,119,014300,3004,361190143003004,Block 3004,G5040, , , ,S,20304,0,+41.2910776,-073.9210744
3501,36,119,014300,3002,361190143003002,Block 3002,G5040, , , ,S,9278,0,+41.2903591,-073.9196902
3502,36,119,014500,2007,361190145002007,Block 2007,G5040, , , ,S,17975,0,+41.2844436,-073.9199602
3503,36,119,014500,2010,361190145002010,Block 2010,G5040, , , ,S,987847,0,+41.2790717,-073.9139473
3504,36,119,000403,2005,361190004032005,Block 2005,G5040, , , ,S,43754,0,+40.9408569,-073.8967027
3505,36,119,000401,2008,361190004012008,Block 2008,G5040, , , ,S,3132,0,+40.9363420,-073.9019201
3506,36,119,000403,2000,361190004032000,Block 2000,G5040, , , ,S,10968,0,+40.9437010,-073.8987126
3507,36,119,000404,2005,361190004042005,Block 2005,G5040, , , ,S,10718,0,+40.9435955,-073.8978327
3508,36,119,000502,2000,361190005022000,Block 2000,G5040, , , ,S,39039,0,+40.9385768,-073.8912709
3509,36,119,000701,2009,361190007012009,Block 2009,G5040, , , ,S,8069,0,+40.9584520,-073.8898231
3510,36,119,000701,1001,361190007011001,Block 1001,G5040, , , ,S,17841,0,+40.9552396,-073.8908622
3511,36,119,000803,2006,361190008032006,Block 2006,G5040, , , ,S,18301,0,+40.9551166,-073.8868768
3512,36,119,000602,2005,361190006022005,Block 2005,G5040, , , ,S,17365,0,+40.9457090,-073.8913671
3513,36,119,012201,2009,361190122012009,Block 2009,G5040, , , ,S,9027,0,+41.1342522,-073.7774097
3514,36,119,001503,3008,361190015033008,Block 3008,G5040, , , ,S,13824,0,+40.9063085,-073.8704902
3515,36,119,002405,3007,361190024053007,Block 3007,G5040, , , ,S,11618,0,+40.9254465,-073.8658578
3516,36,119,010000,1005,361190100001005,Block 1005,G5040, , , ,S,45820,0,+41.0185866,-073.7865244
3517,36,119,010804,1009,361190108041009,Block 1009,G5040, , , ,S,175678,0,+41.0223239,-073.7897659
3518,36,119,009100,2010,361190091002010,Block 2010,G5040, , , ,S,6032,0,+41.0293482,-073.7858584
3519,36,119,009100,2014,361190091002014,Block 2014,G5040, , , ,S,12786,0,+41.0288146,-073.7842262
3520,36,119,009100,2012,361190091002012,Block 2012,G5040, , , ,S,18758,0,+41.0296928,-073.7818560
3521,36,119,009100,2019,361190091002019,Block 2019,G5040, , , ,S,23633,0,+41.0239090,-073.7827065
3522,36,119,009201,1015,361190092011015,Block 1015,G5040, , , ,S,3032,0,+41.0205635,-073.7834949
3523,36,119,010000,3002,361190100003002,Block 3002,G5040, , , ,S,16327,0,+41.0106842,-073.7869789
3524,36,119,009201,1012,361190092011012,Block 1012,G5040, , , ,S,36181,0,+41.0202073,-073.7791232
3525,36,119,014606,3006,361190146063006,Block 3006,G5040, , , ,S,8164,14235,+41.2558346,-073.8524202
3526,36,119,014606,4007,361190146064007,Block 4007,G5040, , , ,S,128869,0,+41.2258720,-073.8454029
3527,36,119,007100,1014,361190071001014,Block 1014,G5040, , , ,S,0,419755,+40.9223632,-073.7403852
3528,36,119,012700,3011,361190127003011,Block 3011,G5040, , , ,S,446631,0,+41.1870466,-073.6505836
3529,36,119,011101,1028,361190111011028,Block 1028,G5040, , , ,S,981583,5448,+41.0535240,-073.8447758
3530,36,119,010600,3002,361190106003002,Block 3002,G5040, , , ,S,31804,0,+41.0157784,-073.8447339
3531,36,119,011101,4002,361190111014002,Block 4002,G5040, , , ,S,86538,0,+41.0470429,-073.8275425
3532,36,119,011102,1010,361190111021010,Block 1010,G5040, , , ,S,127178,0,+41.0320376,-073.8392039
3533,36,119,010500,1000,361190105001000,Block 1000,G5040, , , ,S,55857,0,+41.0178903,-073.8474696
3534,36,119,010600,3039,361190106003039,Block 3039,G5040, , , ,S,14792,0,+41.0080187,-073.8523678
3535,36,119,010600,3018,361190106003018,Block 3018,G5040, , , ,S,8268,0,+41.0102905,-073.8446718
3536,36,119,011102,2023,361190111022023,Block 2023,G5040, , , ,S,32734,0,+41.0233269,-073.8281589
3537,36,119,011102,2018,361190111022018,Block 2018,G5040, , , ,S,12673,0,+41.0251697,-073.8323521
3538,36,119,011102,2019,361190111022019,Block 2019,G5040, , , ,S,17802,0,+41.0229515,-073.8348738
3539,36,119,010804,1000,361190108041000,Block 1000,G5040, , , ,S,2044,0,+41.0283578,-073.7904086
3540,36,119,010804,1028,361190108041028,Block 1028,G5040, , , ,S,25802,0,+41.0188892,-073.7929754
3541,36,119,013800,3002,361190138003002,Block 3002,G5040, , , ,S,13888,0,+41.2004902,-073.8803774
3542,36,119,013800,3017,361190138003017,Block 3017,G5040, , , ,S,17337,0,+41.1953725,-073.8795929
3543,36,119,013800,2008,361190138002008,Block 2008,G5040, , , ,S,13218,0,+41.1970287,-073.8775408
3544,36,119,014606,4017,361190146064017,Block 4017,G5040, , , ,S,176415,0,+41.2046240,-073.8708581
3545,36,119,013700,1003,361190137001003,Block 1003,G5040, , , ,S,931971,75311,+41.1907053,-073.8624371
3546,36,119,001701,3004,361190017013004,Block 3004,G5040, , , ,S,14430,0,+40.9496591,-073.8645578
3547,36,119,001702,2015,361190017022015,Block 2015,G5040, , , ,S,11650,0,+40.9448060,-073.8599394
3548,36,119,001702,2010,361190017022010,Block 2010,G5040, , , ,S,7323,0,+40.9495788,-073.8583410
3549,36,119,002300,1003,361190023001003,Block 1003,G5040, , , ,S,13741,0,+40.9412439,-073.8624896
3550,36,119,002300,1010,361190023001010,Block 1010,G5040, , , ,S,12924,0,+40.9372020,-073.8623328
3551,36,119,002300,2003,361190023002003,Block 2003,G5040, , , ,S,190503,0,+40.9402870,-073.8571836
3552,36,119,002401,1014,361190024011014,Block 1014,G5040, , , ,S,8383,0,+40.9325398,-073.8597091
3553,36,119,001102,2004,361190011022004,Block 2004,G5040, , , ,S,19282,0,+40.9320081,-073.8794807
3554,36,119,010903,2016,361190109032016,Block 2016,G5040, , , ,S,14281,0,+41.0425613,-073.7919363
3555,36,119,010902,3026,361190109023026,Block 3026,G5040, , , ,S,116392,0,+41.0388623,-073.7900928
3556,36,119,010902,2037,361190109022037,Block 2037,G5040, , , ,S,10550,0,+41.0534944,-073.7855751
3557,36,119,010902,2006,361190109022006,Block 2006,G5040, , , ,S,8633,0,+41.0576810,-073.7781377
3558,36,119,010902,2027,361190109022027,Block 2027,G5040, , , ,S,10334,0,+41.0542195,-073.7802270
3559,36,119,010902,4007,361190109024007,Block 4007,G5040, , , ,S,15113,0,+41.0499995,-073.7775977
3560,36,119,010902,3011,361190109023011,Block 3011,G5040, , , ,S,72589,0,+41.0400199,-073.7794449
3561,36,119,009100,3005,361190091003005,Block 3005,G5040, , , ,S,18371,0,+41.0355845,-073.7799159
3562,36,119,014606,2011,361190146062011,Block 2011,G5040, , , ,S,71773,0,+41.2374071,-073.8978137
3563,36,119,013900,3002,361190139003002,Block 3002,G5040, , , ,S,39034,0,+41.2119421,-073.8976931
3564,36,119,013900,3007,361190139003007,Block 3007,G5040, , , ,S,31502,0,+41.2077526,-073.8921362
3565,36,119,013800,2013,361190138002013,Block 2013,G5040, , , ,S,22269,0,+41.2158696,-073.8692146
3566,36,119,002300,1007,361190023001007,Block 1007,G5040, , , ,S,6515,0,+40.9340189,-073.8690820
3567,36,119,010400,2005,361190104002005,Block 2005,G5040, , , ,S,133690,0,+41.0176728,-073.8707214
3568,36,119,011300,3011,361190113003011,Block 3011,G5040, , , ,S,16178,0,+41.0245688,-073.8703275
3569,36,119,010400,2012,361190104002012,Block 2012,G5040, , , ,S,8304,0,+41.0142732,-073.8753574
3570,36,119,011300,2015,361190113002015,Block 2015,G5040, , , ,S,22342,0,+41.0227303,-073.8678686
3571,36,119,010400,1015,361190104001015,Block 1015,G5040, , , ,S,20423,0,+41.0162017,-073.8681331
3572,36,119,011300,1021,361190113001021,Block 1021,G5040, , , ,S,81817,0,+41.0358237,-073.8629295
3573,36,119,012700,2011,361190127002011,Block 2011,G5040, , , ,S,137073,14630,+41.1902073,-073.6164754
3574,36,119,012700,1026,361190127001026,Block 1026,G5040, , , ,S,5039,0,+41.1966170,-073.5927839
3575,36,119,012400,1023,361190124001023,Block 1023,G5040, , , ,S,343897,0,+41.2389199,-073.5599497
3576,36,119,012503,1005,361190125031005,Block 1005,G5040, , , ,S,5521,0,+41.2408068,-073.5436976
3577,36,119,012400,3024,361190124003024,Block 3024,G5040, , , ,S,303460,0,+41.2004605,-073.5551463
3578,36,119,012900,1006,361190129001006,Block 1006,G5040, , , ,S,40842,0,+41.2068392,-073.7285791
3579,36,119,006700,2009,361190067002009,Block 2009,G5040, , , ,S,12630,0,+40.9352218,-073.7790023
3580,36,119,006700,2017,361190067002017,Block 2017,G5040, , , ,S,4672,0,+40.9381596,-073.7685677
3581,36,119,006400,4004,361190064004004,Block 4004,G5040, , , ,S,22689,0,+40.9206812,-073.8023446
3582,36,119,006600,6003,361190066006003,Block 6003,G5040, , , ,S,20115,0,+40.9255484,-073.7947402
3583,36,119,006400,1008,361190064001008,Block 1008,G5040, , , ,S,12938,0,+40.9224951,-073.7893717
3584,36,119,007500,1004,361190075001004,Block 1004,G5040, , , ,S,19072,0,+40.9742439,-073.6964533
3585,36,119,007500,1012,361190075001012,Block 1012,G5040, , , ,S,13064,0,+40.9668962,-073.7058808
3586,36,119,007700,4016,361190077004016,Block 4016,G5040, , , ,S,45952,0,+40.9891501,-073.6892201
3587,36,119,012400,1026,361190124001026,Block 1026,G5040, , , ,S,2310082,469590,+41.2254682,-073.5535330
3588,36,119,010701,1012,361190107011012,Block 1012,G5040, , , ,S,12760,0,+41.0057724,-073.8449151
3589,36,119,010804,1021,361190108041021,Block 1021,G5040, , , ,S,20629,0,+41.0205525,-073.7917606
3590,36,119,008404,1007,361190084041007,Block 1007,G5040, , , ,S,5582,0,+40.9688630,-073.7107557
3591,36,119,011700,1018,361190117001018,Block 1018,G5040, , , ,S,3567,0,+41.0885577,-073.8601223
3592,36,119,012000,2027,361190120002027,Block 2027,G5040, , , ,S,23790,0,+41.0987731,-073.7934737
3593,36,119,005300,2018,361190053002018,Block 2018,G5040, , , ,S,15397,0,+40.9117924,-073.8109308
3594,36,119,006700,3016,361190067003016,Block 3016,G5040, , , ,S,56858,0,+40.9407825,-073.7851351
3595,36,119,008404,3008,361190084043008,Block 3008,G5040, , , ,S,10163,0,+40.9619372,-073.7212495
3596,36,119,008403,2029,361190084032029,Block 2029,G5040, , , ,S,11885,0,+40.9707388,-073.7172693
3597,36,119,008404,2007,361190084042007,Block 2007,G5040, , , ,S,36941,0,+40.9622447,-073.7166116
3598,36,119,008401,1004,361190084011004,Block 1004,G5040, , , ,S,37403,0,+40.9800404,-073.7089997
