OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPEAREA,SHAPELEN
7040,NY119,3,Sh,309743,611655.66936694,4899.41995693228
7041,NY119,3,ClC,309699,897132.996685212,11782.5618638855
7042,NY119,3,W,309689,15036.0372241127,493.404421234912
7043,NY119,3,CuD,309706,185629.583903241,2994.25085776209
7044,NY119,3,CtC,309705,451265.530161067,3421.98553107498
7045,NY119,3,CuD,309706,320110.400384323,3393.19270337462
7046,NY119,3,HrF,309712,186969.819594822,2143.5781208337
7047,NY119,3,ClC,309699,999196.499591264,5952.55362513226
7048,NY119,3,CtC,309705,1089980.86138313,7423.66918701153
7049,NY119,3,CrC,309703,174805.511130411,1924.51877074242
7050,NY119,3,SuB,309671,224100.790994529,2457.91858365763
7051,NY119,3,CrC,309703,136046.567841514,1910.15569684423
7052,NY119,3,W,309689,32224.3421400357,791.834437763447
7053,NY119,3,Sh,309743,768207.022603123,6019.93392751942
7054,NY119,3,WdC,309692,206637.659613123,3340.15073074061
7055,NY119,3,RgB,309733,117630.472165274,1556.01546205988
7056,NY119,3,ChC,309695,160817.63071068,2297.77969114635
7057,NY119,3,ClC,309699,45884.7961076932,1472.3915350038
7058,NY119,3,CuD,309706,146868.22646221,1581.18785605035
7059,NY119,3,CsD,309704,230929.90483356,3141.39732569937
7060,NY119,3,CsD,309704,121814.679822279,2032.18314144084
7061,NY119,3,CsD,309704,108564.095564946,1778.68228152501
7062,NY119,3,RdA,309731,405537.869076532,4666.1695698044
7063,NY119,3,ChC,309695,726923.101453215,6410.86478451926
7064,NY119,3,ChE,309697,112750.30127554,1666.75467584505
7065,NY119,3,LeB,309718,60820.1469607502,1060.10035034023
7066,NY119,3,ChD,309696,57179.7769396041,1368.51706769456
7067,NY119,3,CrC,309703,281609.241894162,2245.75041679609
7068,NY119,3,RhC,309736,179799.691487828,2705.28755233272
7069,NY119,3,UhB,309676,653343.194896413,4557.80959739667
7070,NY119,3,SuB,309671,61331.4228838561,1199.25494684981
7071,NY119,3,Pw,309729,134369.527369469,2460.31051201103
7072,NY119,3,RdB,309732,84116.5658375523,1218.36707655054
7073,NY119,3,ClC,309699,758820.690184754,8327.60486346129
7074,NY119,3,Pw,309729,52424.3066599827,1339.49867523
7075,NY119,3,PnD,309723,230585.475679264,3681.85983100617
7076,NY119,3,CtC,309705,2272947.74785885,14188.9545650114
7077,NY119,3,PnD,309723,392121.643042322,3810.12093871568
7078,NY119,3,RhD,309737,256236.45991368,2460.43802181543
7079,NY119,3,ChC,309695,164590.3818096,1977.79244500839
7080,NY119,3,RdB,309732,187345.342125973,1728.86167035745
7081,NY119,3,RhC,309736,125928.527622328,2284.19977241065
7082,NY119,3,ClC,309699,126124.731623189,1589.8630258473
7083,NY119,3,CsD,309704,168368.944936684,3063.7142004683
7084,NY119,3,ChC,309695,251353.382422625,3297.39296495475
7085,NY119,3,CsD,309704,135575.719976085,2206.28732722659
7086,NY119,3,PnC,309722,688311.166958227,4847.13290572251
7087,NY119,3,WdB,309691,134917.110132467,1893.48524437769
7088,NY119,3,Ub,309672,32879.81282941,776.038689112621
7089,NY119,3,PnB,309721,610623.645096652,3821.94451739786
7090,NY119,3,PnB,309721,807461.332789436,6138.9874977093
7091,NY119,3,CsD,309704,1506671.48308282,7960.05799999021
7092,NY119,3,ChE,309697,124391.628195839,2444.30901528333
7093,NY119,3,RdB,309732,749392.047684011,8570.03181268153
7094,NY119,3,WdB,309691,235336.50461626,1927.38654965426
7095,NY119,3,CrC,309703,958677.069068722,4048.07311626252
7096,NY119,3,SuB,309671,210704.162479355,2438.58767290627
7097,NY119,3,RdB,309732,26692.7844621877,620.880267157904
7098,NY119,3,RhB,309735,119085.619013393,2028.21706526379
7099,NY119,3,LcB,309717,239538.327968193,4009.28973826014
7100,NY119,3,PnB,309721,278877.437860874,2848.16498034155
7101,NY119,3,CrC,309703,990963.194518454,3971.33343447757
7102,NY119,3,ChC,309695,278265.897961496,3937.6479166487
7103,NY119,3,CrC,309703,406245.947520953,3562.6812007128
7104,NY119,3,CrC,309703,306541.101224442,2984.87767940265
7105,NY119,3,Ce,309693,416882.466697955,3809.84853800585
7106,NY119,3,ChC,309695,257085.248988335,3125.50118921534
7107,NY119,3,RdB,309732,644923.232162194,6029.72739367903
7108,NY119,3,CtC,309705,244390.252117426,2416.95394248568
7109,NY119,3,SuB,309671,231759.810646723,2576.18209914643
7110,NY119,3,ClE,309701,1077964.8518949,8554.7183510062
7111,NY119,3,UhB,309676,671270.825191916,4061.744409234
7112,NY119,3,ChD,309696,148546.267104886,2328.06780995822
7113,NY119,3,UwB,309688,379404.203904276,2568.83683831857
7114,NY119,3,LcB,309717,152790.586582798,2472.29520170815
7115,NY119,3,ClD,309700,173178.476995377,1921.2939330077
7116,NY119,3,LcB,309717,510729.147590578,6029.46784845809
7117,NY119,3,Ub,309672,212624.235341284,1817.47356698038
7118,NY119,3,UlD,309680,194459.153207621,2330.16399532203
7119,NY119,3,CrC,309703,40061.1634688632,993.558682241478
7120,NY119,3,ClB,309698,155530.690149843,2013.67139494176
7121,NY119,3,UlC,309679,345990.404038407,2777.67542656311
7122,NY119,3,CrC,309703,2166961.57100468,9782.93399354847
7123,NY119,3,LcB,309717,142133.990709097,2159.21357424271
7124,NY119,3,Ip,309713,1333688.38824338,8428.25198314026
7125,NY119,3,UlC,309679,176386.909480835,2120.21619322048
7126,NY119,3,Uc,309673,290616.961011557,4158.25762179479
7127,NY119,3,LcB,309717,352039.944098924,3980.41341009461
7128,NY119,3,ChC,309695,301486.572293307,4684.66242801006
7129,NY119,3,PnB,309721,252043.907088685,4039.55012180941
7130,NY119,3,CtC,309705,373660.456059534,3300.14102579968
7131,NY119,3,Ub,309672,349787.143234934,2456.87337399276
7132,NY119,3,ChB,309694,299190.164653518,2757.05806318126
7133,NY119,3,Ub,309672,1001416.33071407,5157.42771757042
7134,NY119,3,UlC,309679,113392.053785265,1362.42582188536
7135,NY119,3,UpB,309682,3090264.41054016,9166.46430840521
7136,NY119,3,Ub,309672,3473675.85395026,19247.3079718581
7137,NY119,3,SuB,309671,487113.8694594,5917.57635423317
7138,NY119,3,UpB,309682,1779892.64699677,10676.6777364915
7139,NY119,3,LcB,309717,605032.673958535,6374.02627303178
7140,NY119,3,Uc,309673,246430.027364422,2323.00760319974
7141,NY119,3,UwB,309688,1668573.80194383,12101.7482771553
7142,NY119,3,UlC,309679,1561274.86194382,6673.363015406
7143,NY119,3,UlD,309680,352812.805128293,3959.07760572845
7144,NY119,3,UhB,309676,230653.012001559,1982.04125593377
7145,NY119,3,UpC,309683,1112824.00755049,9208.77100157899
7146,NY119,3,UlC,309679,2203026.13994908,11976.0146222598
7147,NY119,3,LcB,309717,487901.723789827,3559.88746572661
7148,NY119,3,CtC,309705,350166.190189875,2551.34212952829
7149,NY119,3,Ub,309672,362446.019858444,3187.91541027968
7150,NY119,3,ClD,309700,4920.67891720849,377.692580876091
7151,NY119,3,Ip,309713,822467.500968081,7949.51741927927
7152,NY119,3,Uc,309673,795947.393715186,6843.77657698759
7153,NY119,3,Uc,309673,72883.8429958055,1882.95697015969
7154,NY119,3,ChB,309694,902292.990627055,7958.47604965361
7155,NY119,3,CsD,309704,366674.061492431,4895.82824747731
7156,NY119,3,UpB,309682,1421423.45027823,9998.08838727807
7157,NY119,3,CrC,309703,9476376.35624826,26946.4832588167
7158,NY119,3,UpB,309682,1920695.93283803,10441.5871227669
7159,NY119,3,UwB,309688,1403844.29698439,7329.41096939173
7160,NY119,3,UpC,309683,1118964.82104676,7515.7345559007
7161,NY119,3,CuD,309706,204519.144297428,2550.72743521874
7162,NY119,3,UwB,309688,176375.066793793,2705.3684400849
7163,NY119,3,UlC,309679,377245.567347143,3369.56305744797
7164,NY119,3,CtC,309705,128988.327716118,2573.57246855049
7165,NY119,3,UpC,309683,911414.144445576,7212.94575363473
7166,NY119,3,ChD,309696,85507.9884265658,1217.38952726536
7167,NY119,3,CsD,309704,178129.903323015,1996.53075354865
7168,NY119,3,CtC,309705,36852.1984577051,802.84192275355
7169,NY119,3,W,309689,46861.9160487047,982.573258799192
7170,NY119,3,Uc,309673,389538.354540598,2740.2481710491
7171,NY119,3,UlC,309679,534493.193254855,2868.52355501546
7172,NY119,3,ChC,309695,320725.618787654,4091.07049656042
7173,NY119,3,ChC,309695,600228.797005265,5304.25057458815
7174,NY119,3,Ub,309672,70621.6949476953,1167.82270070265
7175,NY119,3,Ub,309672,485008.286380945,2728.97746700111
7176,NY119,3,HrF,309712,151302.553925629,1866.05778444331
7177,NY119,3,ChB,309694,175956.550847233,2712.52652393737
7178,NY119,3,UlC,309679,272117.421014229,1892.70341699745
7179,NY119,3,SuB,309671,284677.941118636,3150.18052315052
7180,NY119,3,CsD,309704,83381.8967499495,1455.69942418933
7181,NY119,3,Ub,309672,240320.792837806,2470.64910313888
7182,NY119,3,Sh,309743,81737.3234745946,1696.72364521808
7183,NY119,3,CtC,309705,1979908.17336133,10284.3114865804
7184,NY119,3,CuD,309706,235679.26953633,2498.20264220285
7185,NY119,3,ChC,309695,79534.40901152,1240.12019997252
7186,NY119,3,RdA,309731,120268.246963212,1985.23408834484
7187,NY119,3,HrF,309712,74010.297977284,1771.14359683312
7188,NY119,3,Sh,309743,437611.251665571,4226.33403096945
7189,NY119,3,W,309689,474225.024918911,2742.72425604026
7190,NY119,3,Pa,309719,95815.3598064463,1250.61006661232
7191,NY119,3,CuD,309706,600749.310883105,3898.97011164739
7192,NY119,3,SuA,309670,131872.373009468,1943.36137676519
7193,NY119,3,CrC,309703,408384.584250407,3034.93341315285
7194,NY119,3,HrF,309712,132191.803868456,2666.69990276754
7195,NY119,3,PnC,309722,299930.985120969,3317.56501679346
7196,NY119,3,CsD,309704,147935.689198821,1843.25212896367
7197,NY119,3,CtC,309705,142529.394696105,1417.86712842297
7198,NY119,3,CsD,309704,330118.564298368,2822.81161723636
7199,NY119,3,Sh,309743,142537.668673412,2948.46184547482
7200,NY119,3,Sh,309743,101850.710272798,1911.07877532494
7201,NY119,3,CsD,309704,257739.350486607,3412.52462918201
7202,NY119,3,Ff,309707,65976.580671311,1551.85358657304
7203,NY119,3,PnC,309722,122053.447019085,2114.08876520998
7204,NY119,3,WdB,309691,734570.156651981,4550.89029695299
7205,NY119,3,LeB,309718,124186.621417495,2051.48983558779
7206,NY119,3,WdB,309691,116843.942123153,1500.74477433202
7207,NY119,3,PnD,309723,1090740.82918017,5072.37236196945
7208,NY119,3,HrF,309712,1052868.44193789,6720.22701662923
7209,NY119,3,RdB,309732,548786.102789858,4365.77995152596
7210,NY119,3,Pt,309727,126006.101657367,1556.81158157996
7211,NY119,3,CsD,309704,802737.624196276,7563.80621724125
7212,NY119,3,UhB,309676,437698.435698241,2665.43592352643
7213,NY119,3,ChC,309695,41175.0071325457,874.215165888346
7214,NY119,3,CsD,309704,479708.686909229,3082.65529134957
7215,NY119,3,CrC,309703,59486.4088028715,1082.53596839059
7216,NY119,3,WdB,309691,395059.535166252,3087.77842637847
7217,NY119,3,CtC,309705,15958.0515929349,741.288434970046
7218,NY119,3,RdA,309731,188202.410824433,4139.00162576105
7219,NY119,3,HrF,309712,33852.9054083913,1024.52278079899
7220,NY119,3,W,309689,48417.212741053,1002.5201566757
7221,NY119,3,LeB,309718,62295.4840338805,1254.36909752233
7222,NY119,3,RdB,309732,101484.852571922,1451.08005438984
7223,NY119,3,SuB,309671,67805.6768725539,1861.15723676282
7224,NY119,3,LcB,309717,119570.616123553,1633.68054743968
7225,NY119,3,LeB,309718,3946037.88092025,20925.607452593
7226,NY119,3,Ff,309707,148413.126123001,2609.96480305546
7227,NY119,3,CrC,309703,442597.66866826,3092.85328087209
7228,NY119,3,ChB,309694,384075.418920163,2999.19577158577
7229,NY119,3,W,309689,116525.15271713,1333.91273518124
7230,NY119,3,W,309689,114240.832972203,1358.60539687346
7231,NY119,3,Pa,309719,94178.6181849143,1332.33981066576
7232,NY119,3,ChD,309696,157761.098228242,2697.77398243253
7233,NY119,3,Ub,309672,84374.7885617443,1228.67851662417
7234,NY119,3,CsD,309704,4535279.44396278,32598.7928923452
7235,NY119,3,PnD,309723,317205.01024379,2816.3258960755
7236,NY119,3,CuD,309706,9220528.00553076,45197.915925252
7237,NY119,3,CrC,309703,729038.266068824,4921.14364037995
7238,NY119,3,ChC,309695,163040.061415054,2111.13175481055
7239,NY119,3,CtC,309705,268019.874228949,2686.56415155759
7240,NY119,3,Sh,309743,68846.1469691454,1206.91176887248
7241,NY119,3,CuD,309706,303481.610961114,3279.34374641466
7242,NY119,3,ChC,309695,297435.012001772,3495.67968040083
7243,NY119,3,HnB,309709,459367.429910361,4143.1980085561
7244,NY119,3,WdB,309691,414284.805698154,4504.22519332366
7245,NY119,3,HrF,309712,293135.265382275,2870.17551926849
7246,NY119,3,LeB,309718,156288.803862582,1929.12233924617
7247,NY119,3,PnC,309722,258854.021747333,2816.68290399938
7248,NY119,3,SuB,309671,176607.695021354,2250.55244538716
7249,NY119,3,RdB,309732,114898.417568806,2216.53925499217
7250,NY119,3,PnB,309721,248059.788225243,2108.01102004242
7251,NY119,3,CrC,309703,64298.2745597458,1290.25528540158
7252,NY119,3,CuD,309706,286421.013138846,4103.00375049609
7253,NY119,3,ClB,309698,120509.297662346,2114.57035727669
7254,NY119,3,W,309689,181707.004579028,2359.76108147479
7255,NY119,3,HrF,309712,11583817.9187384,39033.4628625616
7256,NY119,3,Ub,309672,1085579.35088015,6746.88727608503
7257,NY119,3,PnB,309721,168959.986032596,1983.71839628565
7258,NY119,3,Ff,309707,769289.8495049,5719.65915156215
7259,NY119,3,CuD,309706,316927.343862561,3791.06066323339
7260,NY119,3,Uc,309673,450760.462550312,3121.65481408194
7261,NY119,3,UhB,309676,1471463.19078383,7712.7777190412
7262,NY119,3,CsD,309704,556773.492916413,6034.86902510473
7263,NY119,3,Ff,309707,18614.5773937582,625.615014444539
7264,NY119,3,UvB,309686,1239136.44602583,7302.89827039278
7265,NY119,3,CrC,309703,948313.740484187,5332.11121017592
7266,NY119,3,UdB,309674,179485.482803687,2773.60722653451
7267,NY119,3,ChC,309695,382241.421792996,4832.2088399916
7268,NY119,3,PnB,309721,973172.856336392,5287.18993115782
7269,NY119,3,CrC,309703,1188588.32996546,6139.25324575585
7270,NY119,3,Ff,309707,410859.803016336,4527.41769980021
